Date,Temperature,Humidity,Irradiance,Potential,WindSpeed,location,year,month,day,dayofweek,season
1950-01-01,22.384,77.513,805.17,4.1294,0.12452,Boufassam,1950,1,1,6,Winter
1950-01-02,22.184,76.513,804.17,4.1194,0.13452,Boufassam,1950,1,2,0,Winter
1950-01-03,22.724,78.124,779.17,3.9913,0.20164,Boufassam,1950,1,3,1,Winter
1950-01-04,23.304,77.783,829.17,4.2474,0.41398,Boufassam,1950,1,4,2,Winter
1950-01-05,23.22,78.819,816.67,4.1834,0.43339,Boufassam,1950,1,5,3,Winter
1950-01-06,22.369,85.388,708.33,3.6285,0.53087,Boufassam,1950,1,6,4,Winter
1950-01-07,23.715,81.733,762.5,3.9059,0.56524,Boufassam,1950,1,7,5,Winter
1950-01-08,24.511,73.646,879.17,4.5036,0.80262,Boufassam,1950,1,8,6,Winter
1950-01-09,23.689,72.421,883.33,4.5249,0.18113,Boufassam,1950,1,9,0,Winter
1950-01-10,22.658,80.397,850.0,4.3541,0.60545,Boufassam,1950,1,10,1,Winter
1950-01-11,22.908,76.383,858.33,4.3968,0.54057,Boufassam,1950,1,11,2,Winter
1950-01-12,23.133,77.904,854.17,4.3755,0.52992,Boufassam,1950,1,12,3,Winter
1950-01-13,22.942,79.767,779.17,3.9913,0.45489,Boufassam,1950,1,13,4,Winter
1950-01-14,22.875,79.366,833.33,4.2688,0.33355,Boufassam,1950,1,14,5,Winter
1950-01-15,22.141,83.947,816.67,4.1834,0.27765,Boufassam,1950,1,15,6,Winter
1950-01-16,22.049,79.029,883.33,4.5249,0.37879,Boufassam,1950,1,16,0,Winter
1950-01-17,22.74,69.231,908.33,4.653,0.7233,Boufassam,1950,1,17,1,Winter
1950-01-18,23.235,70.215,904.17,4.6316,0.76953,Boufassam,1950,1,18,2,Winter
1950-01-19,22.913,74.553,887.5,4.5462,0.31974,Boufassam,1950,1,19,3,Winter
1950-01-20,23.577,73.095,916.67,4.6957,0.49898,Boufassam,1950,1,20,4,Winter
1950-01-21,23.783,73.047,916.67,4.6957,0.4771,Boufassam,1950,1,21,5,Winter
1950-01-22,23.727,75.588,883.33,4.5249,0.26587,Boufassam,1950,1,22,6,Winter
1950-01-23,23.607,72.602,895.83,4.5889,0.11021,Boufassam,1950,1,23,0,Winter
1950-01-24,23.714,70.548,870.83,4.4609,0.5496,Boufassam,1950,1,24,1,Winter
1950-01-25,23.941,71.408,883.33,4.5249,0.30469,Boufassam,1950,1,25,2,Winter
1950-01-26,23.922,80.309,825.0,4.2261,0.28586,Boufassam,1950,1,26,3,Winter
1950-01-27,22.66,86.627,745.83,3.8206,0.56029,Boufassam,1950,1,27,4,Winter
1950-01-28,23.296,82.86,825.0,4.2261,0.13996,Boufassam,1950,1,28,5,Winter
1950-01-29,23.472,78.525,883.33,4.5249,0.98891,Boufassam,1950,1,29,6,Winter
1950-01-30,23.969,75.754,862.5,4.4182,0.72548,Boufassam,1950,1,30,0,Winter
1950-01-31,23.778,79.005,875.0,4.4822,0.218,Boufassam,1950,1,31,1,Winter
1950-02-01,24.211,77.15,900.0,4.6103,0.39231,Boufassam,1950,2,1,2,Winter
1950-02-02,24.257,77.45,870.83,4.4609,0.47403,Boufassam,1950,2,2,3,Winter
1950-02-03,23.259,82.239,783.33,4.0126,0.69871,Boufassam,1950,2,3,4,Winter
1950-02-04,23.258,83.519,795.83,4.0767,0.70858,Boufassam,1950,2,4,5,Winter
1950-02-05,22.971,84.85,766.67,3.9273,0.92024,Boufassam,1950,2,5,6,Winter
1950-02-06,22.98,83.559,595.83,3.0522,0.84749,Boufassam,1950,2,6,0,Winter
1950-02-07,23.211,79.925,845.83,4.3328,0.1134,Boufassam,1950,2,7,1,Winter
1950-02-08,22.942,79.139,854.17,4.3755,0.20032,Boufassam,1950,2,8,2,Winter
1950-02-09,22.797,77.31,908.33,4.653,0.32435,Boufassam,1950,2,9,3,Winter
1950-02-10,23.047,69.662,945.83,4.8451,1.0287,Boufassam,1950,2,10,4,Winter
1950-02-11,23.404,68.19,950.0,4.8664,1.1031,Boufassam,1950,2,11,5,Winter
1950-02-12,23.339,68.542,954.17,4.8877,0.94818,Boufassam,1950,2,12,6,Winter
1950-02-13,22.97,72.368,945.83,4.8451,0.76265,Boufassam,1950,2,13,0,Winter
1950-02-14,23.6,69.542,958.33,4.9091,0.64997,Boufassam,1950,2,14,1,Winter
1950-02-15,23.398,71.224,966.67,4.9518,0.56582,Boufassam,1950,2,15,2,Winter
1950-02-16,23.401,73.431,945.83,4.8451,0.1597,Boufassam,1950,2,16,3,Winter
1950-02-17,23.327,73.338,941.67,4.8237,0.52471,Boufassam,1950,2,17,4,Winter
1950-02-18,23.43,73.767,925.0,4.7383,0.86167,Boufassam,1950,2,18,5,Winter
1950-02-19,23.542,70.687,933.33,4.781,0.41131,Boufassam,1950,2,19,6,Winter
1950-02-20,23.269,70.007,966.67,4.9518,0.64225,Boufassam,1950,2,20,0,Winter
1950-02-21,23.352,68.67,979.17,5.0158,0.090519,Boufassam,1950,2,21,1,Winter
1950-02-22,23.539,68.792,975.0,4.9945,0.55541,Boufassam,1950,2,22,2,Winter
1950-02-23,23.5,69.499,983.33,5.0372,0.5282,Boufassam,1950,2,23,3,Winter
1950-02-24,23.781,74.501,937.5,4.8024,0.17585,Boufassam,1950,2,24,4,Winter
1950-02-25,24.526,74.817,966.67,4.9518,0.43339,Boufassam,1950,2,25,5,Winter
1950-02-26,24.979,77.913,883.33,4.5249,0.48536,Boufassam,1950,2,26,6,Winter
1950-02-27,24.896,75.787,908.33,4.653,0.15477,Boufassam,1950,2,27,0,Winter
1950-02-28,24.775,74.975,920.83,4.717,0.57121,Boufassam,1950,2,28,1,Winter
1950-03-01,24.03,82.768,850.0,4.3541,1.4215,Boufassam,1950,3,1,2,Spring
1950-03-02,22.43,89.401,570.83,2.9241,1.6278,Boufassam,1950,3,2,3,Spring
1950-03-03,23.922,85.76,791.67,4.0553,0.99378,Boufassam,1950,3,3,4,Spring
1950-03-04,23.781,87.014,754.17,3.8632,0.50655,Boufassam,1950,3,4,5,Spring
1950-03-05,23.662,87.231,670.83,3.4364,0.24249,Boufassam,1950,3,5,6,Spring
1950-03-06,23.791,86.464,770.83,3.9486,0.25528,Boufassam,1950,3,6,0,Spring
1950-03-07,24.248,82.186,920.83,4.717,0.39419,Boufassam,1950,3,7,1,Spring
1950-03-08,24.274,74.954,983.33,5.0372,0.39641,Boufassam,1950,3,8,2,Spring
1950-03-09,24.211,76.591,979.17,5.0158,0.12533,Boufassam,1950,3,9,3,Spring
1950-03-10,24.381,77.232,950.0,4.8664,0.46114,Boufassam,1950,3,10,4,Spring
1950-03-11,24.407,76.487,983.33,5.0372,0.34391,Boufassam,1950,3,11,5,Spring
1950-03-12,24.116,79.188,941.67,4.8237,0.29794,Boufassam,1950,3,12,6,Spring
1950-03-13,24.358,78.451,908.33,4.653,0.45161,Boufassam,1950,3,13,0,Spring
1950-03-14,24.388,81.895,908.33,4.653,0.31997,Boufassam,1950,3,14,1,Spring
1950-03-15,24.68,77.644,779.17,3.9913,0.46967,Boufassam,1950,3,15,2,Spring
1950-03-16,24.126,81.095,883.33,4.5249,0.56693,Boufassam,1950,3,16,3,Spring
1950-03-17,23.638,85.101,779.17,3.9913,0.59247,Boufassam,1950,3,17,4,Spring
1950-03-18,22.465,88.063,716.67,3.6711,0.30493,Boufassam,1950,3,18,5,Spring
1950-03-19,23.237,85.438,783.33,4.0126,0.14977,Boufassam,1950,3,19,6,Spring
1950-03-20,23.103,84.988,850.0,4.3541,0.54659,Boufassam,1950,3,20,0,Spring
1950-03-21,22.962,82.757,895.83,4.5889,0.77878,Boufassam,1950,3,21,1,Spring
1950-03-22,23.086,81.334,816.67,4.1834,0.72871,Boufassam,1950,3,22,2,Spring
1950-03-23,23.564,82.026,825.0,4.2261,0.51814,Boufassam,1950,3,23,3,Spring
1950-03-24,23.619,83.107,870.83,4.4609,0.6975,Boufassam,1950,3,24,4,Spring
1950-03-25,23.451,85.604,812.5,4.1621,0.46942,Boufassam,1950,3,25,5,Spring
1950-03-26,23.358,85.332,779.17,3.9913,0.39935,Boufassam,1950,3,26,6,Spring
1950-03-27,24.216,80.81,933.33,4.781,0.91132,Boufassam,1950,3,27,0,Spring
1950-03-28,24.475,75.551,1000.0,5.1225,0.74081,Boufassam,1950,3,28,1,Spring
1950-03-29,24.694,78.289,979.17,5.0158,0.35857,Boufassam,1950,3,29,2,Spring
1950-03-30,24.916,77.984,933.33,4.781,0.32988,Boufassam,1950,3,30,3,Spring
1950-03-31,25.004,80.749,862.5,4.4182,0.50584,Boufassam,1950,3,31,4,Spring
1950-04-01,24.441,84.176,816.67,4.1834,0.26701,Boufassam,1950,4,1,5,Spring
1950-04-02,23.037,87.731,666.67,3.415,0.61216,Boufassam,1950,4,2,6,Spring
1950-04-03,21.189,92.399,662.5,3.3937,1.3508,Boufassam,1950,4,3,0,Spring
1950-04-04,20.63,93.125,670.83,3.4364,1.3986,Boufassam,1950,4,4,1,Spring
1950-04-05,21.108,92.696,658.33,3.3723,1.0677,Boufassam,1950,4,5,2,Spring
1950-04-06,21.312,93.263,666.67,3.415,0.67491,Boufassam,1950,4,6,3,Spring
1950-04-07,22.45,90.32,862.5,4.4182,0.89532,Boufassam,1950,4,7,4,Spring
1950-04-08,22.688,89.802,783.33,4.0126,0.46186,Boufassam,1950,4,8,5,Spring
1950-04-09,23.476,88.004,841.67,4.3115,0.45718,Boufassam,1950,4,9,6,Spring
1950-04-10,23.018,89.13,733.33,3.7565,1.0825,Boufassam,1950,4,10,0,Spring
1950-04-11,22.899,88.864,812.5,4.1621,1.1346,Boufassam,1950,4,11,1,Spring
1950-04-12,22.074,90.452,625.0,3.2016,0.3793,Boufassam,1950,4,12,2,Spring
1950-04-13,22.765,84.89,966.67,4.9518,0.57075,Boufassam,1950,4,13,3,Spring
1950-04-14,22.561,85.63,825.0,4.2261,0.47602,Boufassam,1950,4,14,4,Spring
1950-04-15,23.144,81.504,937.5,4.8024,0.3269,Boufassam,1950,4,15,5,Spring
1950-04-16,23.45,80.849,1004.2,5.1439,0.27414,Boufassam,1950,4,16,6,Spring
1950-04-17,23.975,80.616,995.83,5.1012,0.21368,Boufassam,1950,4,17,0,Spring
1950-04-18,23.727,84.782,900.0,4.6103,0.77607,Boufassam,1950,4,18,1,Spring
1950-04-19,23.515,86.875,825.0,4.2261,0.50136,Boufassam,1950,4,19,2,Spring
1950-04-20,22.398,90.605,770.83,3.9486,0.36862,Boufassam,1950,4,20,3,Spring
1950-04-21,22.979,88.591,804.17,4.1194,0.55066,Boufassam,1950,4,21,4,Spring
1950-04-22,22.577,90.619,687.5,3.5217,0.93647,Boufassam,1950,4,22,5,Spring
1950-04-23,22.319,91.307,645.83,3.3083,1.1587,Boufassam,1950,4,23,6,Spring
1950-04-24,23.475,88.964,870.83,4.4609,0.41043,Boufassam,1950,4,24,0,Spring
1950-04-25,23.036,90.441,754.17,3.8632,0.17532,Boufassam,1950,4,25,1,Spring
1950-04-26,21.3,93.953,604.17,3.0949,0.077534,Boufassam,1950,4,26,2,Spring
1950-04-27,22.052,91.568,741.67,3.7992,0.25656,Boufassam,1950,4,27,3,Spring
1950-04-28,22.208,91.443,766.67,3.9273,0.45672,Boufassam,1950,4,28,4,Spring
1950-04-29,22.374,91.042,762.5,3.9059,0.18073,Boufassam,1950,4,29,5,Spring
1950-04-30,22.574,89.941,762.5,3.9059,0.23738,Boufassam,1950,4,30,6,Spring
1950-05-01,22.536,90.475,741.67,3.7992,0.22533,Boufassam,1950,5,1,0,Spring
1950-05-02,22.067,91.481,725.0,3.7138,0.87095,Boufassam,1950,5,2,1,Spring
1950-05-03,21.51,93.528,662.5,3.3937,0.69653,Boufassam,1950,5,3,2,Spring
1950-05-04,21.847,92.983,766.67,3.9273,0.51325,Boufassam,1950,5,4,3,Spring
1950-05-05,22.326,90.926,825.0,4.2261,0.225,Boufassam,1950,5,5,4,Spring
1950-05-06,21.957,92.056,766.67,3.9273,0.12501,Boufassam,1950,5,6,5,Spring
1950-05-07,21.89,90.482,758.33,3.8846,0.70913,Boufassam,1950,5,7,6,Spring
1950-05-08,22.387,90.996,758.33,3.8846,0.30237,Boufassam,1950,5,8,0,Spring
1950-05-09,23.164,89.237,870.83,4.4609,1.7993,Boufassam,1950,5,9,1,Spring
1950-05-10,23.271,88.44,775.0,3.97,1.1017,Boufassam,1950,5,10,2,Spring
1950-05-11,23.575,88.081,758.33,3.8846,0.42328,Boufassam,1950,5,11,3,Spring
1950-05-12,23.253,89.099,679.17,3.4791,0.34279,Boufassam,1950,5,12,4,Spring
1950-05-13,22.72,90.3,741.67,3.7992,0.61015,Boufassam,1950,5,13,5,Spring
1950-05-14,22.94,89.752,858.33,4.3968,0.37842,Boufassam,1950,5,14,6,Spring
1950-05-15,21.8,91.849,712.5,3.6498,0.67924,Boufassam,1950,5,15,0,Spring
1950-05-16,23.157,87.636,900.0,4.6103,0.70733,Boufassam,1950,5,16,1,Spring
1950-05-17,22.559,89.81,750.0,3.8419,0.70111,Boufassam,1950,5,17,2,Spring
1950-05-18,21.902,90.683,754.17,3.8632,0.93526,Boufassam,1950,5,18,3,Spring
1950-05-19,21.054,93.16,675.0,3.4577,1.0266,Boufassam,1950,5,19,4,Spring
1950-05-20,20.657,93.08,683.33,3.5004,0.69282,Boufassam,1950,5,20,5,Spring
1950-05-21,19.855,94.438,654.17,3.351,0.41315,Boufassam,1950,5,21,6,Spring
1950-05-22,20.648,92.942,687.5,3.5217,0.57044,Boufassam,1950,5,22,0,Spring
1950-05-23,20.761,92.896,637.5,3.2656,0.24965,Boufassam,1950,5,23,1,Spring
1950-05-24,20.662,92.024,654.17,3.351,0.43293,Boufassam,1950,5,24,2,Spring
1950-05-25,21.51,88.864,733.33,3.7565,0.51256,Boufassam,1950,5,25,3,Spring
1950-05-26,21.59,86.066,666.67,3.415,0.79766,Boufassam,1950,5,26,4,Spring
1950-05-27,21.966,84.638,883.33,4.5249,0.89604,Boufassam,1950,5,27,5,Spring
1950-05-28,22.761,83.456,862.5,4.4182,0.69039,Boufassam,1950,5,28,6,Spring
1950-05-29,23.39,83.34,895.83,4.5889,0.86616,Boufassam,1950,5,29,0,Spring
1950-05-30,22.76,87.072,737.5,3.7779,0.4347,Boufassam,1950,5,30,1,Spring
1950-05-31,23.105,87.74,800.0,4.098,0.45739,Boufassam,1950,5,31,2,Spring
1950-06-01,21.864,91.969,625.0,3.2016,1.0129,Boufassam,1950,6,1,3,Summer
1950-06-02,21.46,93.09,666.67,3.415,1.0365,Boufassam,1950,6,2,4,Summer
1950-06-03,19.708,95.68,504.17,2.5826,0.75659,Boufassam,1950,6,3,5,Summer
1950-06-04,20.194,93.307,775.0,3.97,0.61141,Boufassam,1950,6,4,6,Summer
1950-06-05,20.771,92.9,762.5,3.9059,0.87313,Boufassam,1950,6,5,0,Summer
1950-06-06,21.473,91.816,762.5,3.9059,0.33881,Boufassam,1950,6,6,1,Summer
1950-06-07,21.706,91.632,708.33,3.6285,0.41737,Boufassam,1950,6,7,2,Summer
1950-06-08,21.979,89.731,791.67,4.0553,0.9382,Boufassam,1950,6,8,3,Summer
1950-06-09,21.803,89.509,700.0,3.5858,0.17103,Boufassam,1950,6,9,4,Summer
1950-06-10,21.088,92.729,691.67,3.5431,0.56188,Boufassam,1950,6,10,5,Summer
1950-06-11,20.912,92.18,720.83,3.6925,0.68668,Boufassam,1950,6,11,6,Summer
1950-06-12,20.004,94.558,629.17,3.2229,1.4141,Boufassam,1950,6,12,0,Summer
1950-06-13,19.534,94.74,579.17,2.9668,1.5326,Boufassam,1950,6,13,1,Summer
1950-06-14,19.924,94.039,654.17,3.351,0.31031,Boufassam,1950,6,14,2,Summer
1950-06-15,20.365,93.474,654.17,3.351,0.14122,Boufassam,1950,6,15,3,Summer
1950-06-16,20.599,93.032,712.5,3.6498,0.38335,Boufassam,1950,6,16,4,Summer
1950-06-17,20.299,93.552,612.5,3.1375,0.60584,Boufassam,1950,6,17,5,Summer
1950-06-18,20.468,93.477,691.67,3.5431,0.51096,Boufassam,1950,6,18,6,Summer
1950-06-19,20.138,95.186,662.5,3.3937,0.33153,Boufassam,1950,6,19,0,Summer
1950-06-20,20.211,94.38,662.5,3.3937,0.23156,Boufassam,1950,6,20,1,Summer
1950-06-21,20.866,92.392,729.17,3.7352,0.92986,Boufassam,1950,6,21,2,Summer
1950-06-22,20.537,92.542,704.17,3.6071,1.0942,Boufassam,1950,6,22,3,Summer
1950-06-23,20.734,92.211,608.33,3.1162,0.34221,Boufassam,1950,6,23,4,Summer
1950-06-24,20.453,92.947,625.0,3.2016,0.34325,Boufassam,1950,6,24,5,Summer
1950-06-25,20.799,91.097,695.83,3.5644,0.37664,Boufassam,1950,6,25,6,Summer
1950-06-26,21.224,90.478,670.83,3.4364,0.52652,Boufassam,1950,6,26,0,Summer
1950-06-27,20.351,92.845,641.67,3.287,0.45508,Boufassam,1950,6,27,1,Summer
1950-06-28,20.853,89.984,775.0,3.97,0.62618,Boufassam,1950,6,28,2,Summer
1950-06-29,20.985,90.778,695.83,3.5644,0.87012,Boufassam,1950,6,29,3,Summer
1950-06-30,20.39,91.696,758.33,3.8846,1.4008,Boufassam,1950,6,30,4,Summer
1950-07-01,19.934,91.63,712.5,3.6498,1.4916,Boufassam,1950,7,1,5,Summer
1950-07-02,18.634,95.601,533.33,2.732,1.4727,Boufassam,1950,7,2,6,Summer
1950-07-03,18.598,95.305,645.83,3.3083,1.8409,Boufassam,1950,7,3,0,Summer
1950-07-04,19.538,92.733,695.83,3.5644,1.1393,Boufassam,1950,7,4,1,Summer
1950-07-05,19.682,92.694,620.83,3.1802,0.77335,Boufassam,1950,7,5,2,Summer
1950-07-06,19.008,94.78,520.83,2.668,1.5226,Boufassam,1950,7,6,3,Summer
1950-07-07,18.929,95.199,566.67,2.9028,1.3297,Boufassam,1950,7,7,4,Summer
1950-07-08,19.671,91.662,741.67,3.7992,1.7553,Boufassam,1950,7,8,5,Summer
1950-07-09,19.637,90.804,791.67,4.0553,1.6147,Boufassam,1950,7,9,6,Summer
1950-07-10,18.729,92.787,633.33,3.2443,2.0331,Boufassam,1950,7,10,0,Summer
1950-07-11,18.821,92.868,700.0,3.5858,1.8338,Boufassam,1950,7,11,1,Summer
1950-07-12,17.482,94.435,500.0,2.5613,2.0198,Boufassam,1950,7,12,2,Summer
1950-07-13,16.809,92.358,466.67,2.3905,0.98559,Boufassam,1950,7,13,3,Summer
1950-07-14,18.03,92.652,537.5,2.7534,1.1635,Boufassam,1950,7,14,4,Summer
1950-07-15,19.212,92.141,683.33,3.5004,1.1849,Boufassam,1950,7,15,5,Summer
1950-07-16,19.109,92.573,708.33,3.6285,1.8177,Boufassam,1950,7,16,6,Summer
1950-07-17,18.611,93.782,558.33,2.8601,1.5557,Boufassam,1950,7,17,0,Summer
1950-07-18,18.898,93.884,533.33,2.732,1.1853,Boufassam,1950,7,18,1,Summer
1950-07-19,18.447,95.253,558.33,2.8601,1.282,Boufassam,1950,7,19,2,Summer
1950-07-20,17.875,95.316,216.86,1.1109,1.2453,Boufassam,1950,7,20,3,Summer
1950-07-21,18.935,92.147,637.5,3.2656,1.7408,Boufassam,1950,7,21,4,Summer
1950-07-22,18.854,92.395,595.83,3.0522,1.6701,Boufassam,1950,7,22,5,Summer
1950-07-23,18.403,94.376,554.17,2.8387,1.8223,Boufassam,1950,7,23,6,Summer
1950-07-24,18.835,94.424,654.17,3.351,1.5439,Boufassam,1950,7,24,0,Summer
1950-07-25,18.786,93.601,675.0,3.4577,1.9147,Boufassam,1950,7,25,1,Summer
1950-07-26,18.507,94.168,608.33,3.1162,1.4637,Boufassam,1950,7,26,2,Summer
1950-07-27,18.767,93.767,479.17,2.4545,1.727,Boufassam,1950,7,27,3,Summer
1950-07-28,18.2,95.116,550.0,2.8174,1.6558,Boufassam,1950,7,28,4,Summer
1950-07-29,18.733,93.282,554.17,2.8387,1.9636,Boufassam,1950,7,29,5,Summer
1950-07-30,19.259,91.051,720.83,3.6925,1.9261,Boufassam,1950,7,30,6,Summer
1950-07-31,18.537,93.214,433.33,2.2198,1.5116,Boufassam,1950,7,31,0,Summer
1950-08-01,18.468,94.935,504.17,2.5826,0.95668,Boufassam,1950,8,1,1,Summer
1950-08-02,18.372,94.965,450.0,2.3051,1.1872,Boufassam,1950,8,2,2,Summer
1950-08-03,18.97,94.751,583.33,2.9881,1.8391,Boufassam,1950,8,3,3,Summer
1950-08-04,18.529,92.67,283.0,1.4497,1.4068,Boufassam,1950,8,4,4,Summer
1950-08-05,19.455,88.473,800.0,4.098,1.5765,Boufassam,1950,8,5,5,Summer
1950-08-06,19.504,89.847,600.0,3.0735,0.75273,Boufassam,1950,8,6,6,Summer
1950-08-07,19.089,92.644,716.67,3.6711,1.111,Boufassam,1950,8,7,0,Summer
1950-08-08,18.464,94.13,650.0,3.3296,1.7829,Boufassam,1950,8,8,1,Summer
1950-08-09,19.222,90.569,679.17,3.4791,2.1452,Boufassam,1950,8,9,2,Summer
1950-08-10,18.201,94.209,554.17,2.8387,1.2044,Boufassam,1950,8,10,3,Summer
1950-08-11,17.685,95.594,315.75,1.6174,1.7597,Boufassam,1950,8,11,4,Summer
1950-08-12,17.819,93.818,312.82,1.6024,1.9252,Boufassam,1950,8,12,5,Summer
1950-08-13,18.7,92.677,404.2,2.0705,1.6562,Boufassam,1950,8,13,6,Summer
1950-08-14,20.09,90.875,758.33,3.8846,1.2356,Boufassam,1950,8,14,0,Summer
1950-08-15,19.652,93.277,612.5,3.1375,0.64007,Boufassam,1950,8,15,1,Summer
1950-08-16,19.283,94.805,541.67,2.7747,0.98717,Boufassam,1950,8,16,2,Summer
1950-08-17,18.607,95.928,516.67,2.6466,1.6131,Boufassam,1950,8,17,3,Summer
1950-08-18,18.445,95.559,338.21,1.7325,1.6897,Boufassam,1950,8,18,4,Summer
1950-08-19,17.497,96.742,229.79,1.1771,1.4492,Boufassam,1950,8,19,5,Summer
1950-08-20,16.747,98.485,219.76,1.1257,1.068,Boufassam,1950,8,20,6,Summer
1950-08-21,17.249,95.704,283.48,1.4521,1.4787,Boufassam,1950,8,21,0,Summer
1950-08-22,17.315,95.453,350.92,1.7976,1.1592,Boufassam,1950,8,22,1,Summer
1950-08-23,18.917,92.381,866.67,4.4395,1.0876,Boufassam,1950,8,23,2,Summer
1950-08-24,18.108,96.024,629.17,3.2229,0.5489,Boufassam,1950,8,24,3,Summer
1950-08-25,17.857,96.564,600.0,3.0735,0.5574,Boufassam,1950,8,25,4,Summer
1950-08-26,18.173,96.431,620.83,3.1802,1.0032,Boufassam,1950,8,26,5,Summer
1950-08-27,16.247,97.019,429.17,2.1984,1.4471,Boufassam,1950,8,27,6,Summer
1950-08-28,17.523,96.045,204.88,1.0495,1.0536,Boufassam,1950,8,28,0,Summer
1950-08-29,17.059,95.425,259.42,1.3289,1.2186,Boufassam,1950,8,29,1,Summer
1950-08-30,18.585,93.051,791.67,4.0553,1.1797,Boufassam,1950,8,30,2,Summer
1950-08-31,18.809,91.808,895.83,4.5889,1.1561,Boufassam,1950,8,31,3,Summer
1950-09-01,18.768,91.931,800.0,4.098,0.85084,Boufassam,1950,9,1,4,Fall
1950-09-02,19.613,91.014,783.33,4.0126,0.66431,Boufassam,1950,9,2,5,Fall
1950-09-03,18.597,94.058,708.33,3.6285,0.3163,Boufassam,1950,9,3,6,Fall
1950-09-04,18.62,94.589,625.0,3.2016,1.3437,Boufassam,1950,9,4,0,Fall
1950-09-05,17.915,95.616,625.0,3.2016,0.93411,Boufassam,1950,9,5,1,Fall
1950-09-06,18.583,93.637,733.33,3.7565,0.62187,Boufassam,1950,9,6,2,Fall
1950-09-07,19.091,93.424,720.83,3.6925,0.1932,Boufassam,1950,9,7,3,Fall
1950-09-08,20.366,90.648,816.67,4.1834,0.28473,Boufassam,1950,9,8,4,Fall
1950-09-09,19.694,93.412,741.67,3.7992,0.32177,Boufassam,1950,9,9,5,Fall
1950-09-10,19.417,94.636,795.83,4.0767,0.17827,Boufassam,1950,9,10,6,Fall
1950-09-11,19.497,92.679,791.67,4.0553,0.43734,Boufassam,1950,9,11,0,Fall
1950-09-12,19.446,92.87,695.83,3.5644,0.67934,Boufassam,1950,9,12,1,Fall
1950-09-13,18.653,95.567,608.33,3.1162,0.84867,Boufassam,1950,9,13,2,Fall
1950-09-14,19.641,94.798,783.33,4.0126,0.23909,Boufassam,1950,9,14,3,Fall
1950-09-15,19.065,96.511,583.33,2.9881,0.21161,Boufassam,1950,9,15,4,Fall
1950-09-16,19.223,95.81,525.0,2.6893,0.83866,Boufassam,1950,9,16,5,Fall
1950-09-17,19.356,95.444,629.17,3.2229,0.44378,Boufassam,1950,9,17,6,Fall
1950-09-18,19.074,96.089,541.67,2.7747,0.88133,Boufassam,1950,9,18,0,Fall
1950-09-19,19.194,95.454,720.83,3.6925,0.40035,Boufassam,1950,9,19,1,Fall
1950-09-20,18.621,97.2,566.67,2.9028,0.66558,Boufassam,1950,9,20,2,Fall
1950-09-21,19.172,95.867,687.5,3.5217,0.39851,Boufassam,1950,9,21,3,Fall
1950-09-22,19.729,94.917,779.17,3.9913,0.10483,Boufassam,1950,9,22,4,Fall
1950-09-23,19.582,95.838,662.5,3.3937,0.41077,Boufassam,1950,9,23,5,Fall
1950-09-24,19.442,95.126,733.33,3.7565,0.34559,Boufassam,1950,9,24,6,Fall
1950-09-25,18.634,96.804,583.33,2.9881,0.31229,Boufassam,1950,9,25,0,Fall
1950-09-26,18.672,94.865,758.33,3.8846,0.73443,Boufassam,1950,9,26,1,Fall
1950-09-27,19.249,94.211,820.83,4.2047,0.5107,Boufassam,1950,9,27,2,Fall
1950-09-28,19.747,91.734,829.17,4.2474,0.36602,Boufassam,1950,9,28,3,Fall
1950-09-29,19.263,93.612,733.33,3.7565,0.80504,Boufassam,1950,9,29,4,Fall
1950-09-30,18.824,94.967,545.83,2.796,0.9171,Boufassam,1950,9,30,5,Fall
1950-10-01,19.133,94.592,758.33,3.8846,0.35767,Boufassam,1950,10,1,6,Fall
1950-10-02,19.638,93.673,775.0,3.97,0.61325,Boufassam,1950,10,2,0,Fall
1950-10-03,19.066,95.422,679.17,3.4791,0.52373,Boufassam,1950,10,3,1,Fall
1950-10-04,18.943,94.692,662.5,3.3937,0.79006,Boufassam,1950,10,4,2,Fall
1950-10-05,19.328,94.746,770.83,3.9486,0.75668,Boufassam,1950,10,5,3,Fall
1950-10-06,19.532,94.5,770.83,3.9486,0.30975,Boufassam,1950,10,6,4,Fall
1950-10-07,19.472,94.872,770.83,3.9486,0.42003,Boufassam,1950,10,7,5,Fall
1950-10-08,18.883,95.79,670.83,3.4364,0.36328,Boufassam,1950,10,8,6,Fall
1950-10-09,19.212,94.971,791.67,4.0553,0.34724,Boufassam,1950,10,9,0,Fall
1950-10-10,18.975,95.587,629.17,3.2229,0.4601,Boufassam,1950,10,10,1,Fall
1950-10-11,19.232,95.471,691.67,3.5431,0.53768,Boufassam,1950,10,11,2,Fall
1950-10-12,19.184,95.246,720.83,3.6925,0.47575,Boufassam,1950,10,12,3,Fall
1950-10-13,19.076,94.951,770.83,3.9486,0.88331,Boufassam,1950,10,13,4,Fall
1950-10-14,18.761,95.134,712.5,3.6498,0.55313,Boufassam,1950,10,14,5,Fall
1950-10-15,18.976,95.361,741.67,3.7992,0.39021,Boufassam,1950,10,15,6,Fall
1950-10-16,19.569,92.441,783.33,4.0126,0.74697,Boufassam,1950,10,16,0,Fall
1950-10-17,20.709,88.722,875.0,4.4822,0.67193,Boufassam,1950,10,17,1,Fall
1950-10-18,20.47,89.727,812.5,4.1621,0.28009,Boufassam,1950,10,18,2,Fall
