Date,Temperature,Humidity,Irradiance,Potential,WindSpeed,location,year,month,day,dayofweek,season
1950-01-01,24.545,89.632,650.83,3.364,1.5157,Yaounde,1950,1,1,6,Winter
1950-01-02,24.945,88.779,670.83,3.4364,1.8157,Yaounde,1950,1,2,0,Winter
1950-01-03,24.234,91.133,641.67,3.287,2.0908,Yaounde,1950,1,3,1,Winter
1950-01-04,25.402,88.779,687.5,3.5217,1.824,Yaounde,1950,1,4,2,Winter
1950-01-05,25.242,89.361,679.17,3.4791,2.2644,Yaounde,1950,1,5,3,Winter
1950-01-06,24.36,92.079,595.83,3.0522,2.594,Yaounde,1950,1,6,4,Winter
1950-01-07,25.874,88.779,737.5,3.7779,1.6869,Yaounde,1950,1,7,5,Winter
1950-01-08,26.672,88.779,766.67,3.9273,1.3852,Yaounde,1950,1,8,6,Winter
1950-01-09,26.267,88.779,758.33,3.8846,1.982,Yaounde,1950,1,9,0,Winter
1950-01-10,24.367,92.003,608.33,3.1162,2.5346,Yaounde,1950,1,10,1,Winter
1950-01-11,24.692,88.963,675.0,3.4577,2.0302,Yaounde,1950,1,11,2,Winter
1950-01-12,24.88,88.779,683.33,3.5004,2.1576,Yaounde,1950,1,12,3,Winter
1950-01-13,24.44,91.27,587.5,3.0095,2.5109,Yaounde,1950,1,13,4,Winter
1950-01-14,24.507,90.908,612.5,3.1375,1.8261,Yaounde,1950,1,14,5,Winter
1950-01-15,23.731,92.398,566.67,2.9028,1.9922,Yaounde,1950,1,15,6,Winter
1950-01-16,23.381,91.471,575.0,2.9455,1.3979,Yaounde,1950,1,16,0,Winter
1950-01-17,25.316,88.779,845.83,4.3328,0.66141,Yaounde,1950,1,17,1,Winter
1950-01-18,24.987,88.779,775.0,3.97,1.4222,Yaounde,1950,1,18,2,Winter
1950-01-19,25.183,88.779,741.67,3.7992,2.1501,Yaounde,1950,1,19,3,Winter
1950-01-20,25.349,88.779,675.0,3.4577,1.8964,Yaounde,1950,1,20,4,Winter
1950-01-21,25.429,88.779,725.0,3.7138,2.2686,Yaounde,1950,1,21,5,Winter
1950-01-22,25.477,88.779,716.67,3.6711,2.168,Yaounde,1950,1,22,6,Winter
1950-01-23,25.403,88.779,712.5,3.6498,2.0911,Yaounde,1950,1,23,0,Winter
1950-01-24,26.02,88.779,695.83,3.5644,1.9022,Yaounde,1950,1,24,1,Winter
1950-01-25,26.157,88.779,733.33,3.7565,2.1271,Yaounde,1950,1,25,2,Winter
1950-01-26,25.109,90.917,650.0,3.3296,2.5359,Yaounde,1950,1,26,3,Winter
1950-01-27,24.246,92.421,662.5,3.3937,2.5981,Yaounde,1950,1,27,4,Winter
1950-01-28,25.084,88.779,695.83,3.5644,2.1741,Yaounde,1950,1,28,5,Winter
1950-01-29,25.254,89.198,687.5,3.5217,1.5419,Yaounde,1950,1,29,6,Winter
1950-01-30,25.417,89.593,679.17,3.4791,1.7946,Yaounde,1950,1,30,0,Winter
1950-01-31,25.682,88.779,704.17,3.6071,1.9359,Yaounde,1950,1,31,1,Winter
1950-02-01,26.1,88.779,704.17,3.6071,1.8872,Yaounde,1950,2,1,2,Winter
1950-02-02,25.668,88.779,733.33,3.7565,2.2772,Yaounde,1950,2,2,3,Winter
1950-02-03,24.472,91.811,645.83,3.3083,2.9095,Yaounde,1950,2,3,4,Winter
1950-02-04,24.789,89.924,654.17,3.351,2.2727,Yaounde,1950,2,4,5,Winter
1950-02-05,24.856,90.146,695.83,3.5644,2.2797,Yaounde,1950,2,5,6,Winter
1950-02-06,24.701,90.861,645.83,3.3083,2.2271,Yaounde,1950,2,6,0,Winter
1950-02-07,25.522,88.779,737.5,3.7779,1.2968,Yaounde,1950,2,7,1,Winter
1950-02-08,25.213,88.779,787.5,4.034,1.6116,Yaounde,1950,2,8,2,Winter
1950-02-09,25.122,88.779,720.83,3.6925,1.3055,Yaounde,1950,2,9,3,Winter
1950-02-10,25.951,88.779,900.0,4.6103,0.71578,Yaounde,1950,2,10,4,Winter
1950-02-11,25.931,88.779,900.0,4.6103,1.0924,Yaounde,1950,2,11,5,Winter
1950-02-12,25.804,88.779,787.5,4.034,1.536,Yaounde,1950,2,12,6,Winter
1950-02-13,26.03,88.779,812.5,4.1621,1.3344,Yaounde,1950,2,13,0,Winter
1950-02-14,26.087,88.779,841.67,4.3115,1.6894,Yaounde,1950,2,14,1,Winter
1950-02-15,26.386,88.779,858.33,4.3968,1.6664,Yaounde,1950,2,15,2,Winter
1950-02-16,25.33,88.779,654.17,3.351,2.0003,Yaounde,1950,2,16,3,Winter
1950-02-17,24.664,89.612,675.0,3.4577,2.0976,Yaounde,1950,2,17,4,Winter
1950-02-18,25.334,88.779,729.17,3.7352,2.2799,Yaounde,1950,2,18,5,Winter
1950-02-19,25.734,88.779,758.33,3.8846,1.8348,Yaounde,1950,2,19,6,Winter
1950-02-20,25.363,88.779,741.67,3.7992,2.287,Yaounde,1950,2,20,0,Winter
1950-02-21,25.952,88.779,825.0,4.2261,1.5923,Yaounde,1950,2,21,1,Winter
1950-02-22,26.249,88.779,870.83,4.4609,1.4068,Yaounde,1950,2,22,2,Winter
1950-02-23,24.875,89.395,725.0,3.7138,2.0423,Yaounde,1950,2,23,3,Winter
1950-02-24,25.461,88.779,745.83,3.8206,2.396,Yaounde,1950,2,24,4,Winter
1950-02-25,25.763,88.845,779.17,3.9913,1.877,Yaounde,1950,2,25,5,Winter
1950-02-26,26.733,88.779,841.67,4.3115,2.0038,Yaounde,1950,2,26,6,Winter
1950-02-27,25.808,90.35,750.0,3.8419,2.7005,Yaounde,1950,2,27,0,Winter
1950-02-28,26.06,88.779,770.83,3.9486,2.5969,Yaounde,1950,2,28,1,Winter
1950-03-01,25.309,91.456,700.0,3.5858,2.8037,Yaounde,1950,3,1,2,Spring
1950-03-02,24.19,91.305,554.17,2.8387,2.3976,Yaounde,1950,3,2,3,Spring
1950-03-03,26.2,88.779,841.67,4.3115,2.0964,Yaounde,1950,3,3,4,Spring
1950-03-04,25.592,89.768,700.0,3.5858,2.1993,Yaounde,1950,3,4,5,Spring
1950-03-05,25.239,92.448,745.83,3.8206,1.7446,Yaounde,1950,3,5,6,Spring
1950-03-06,24.548,93.903,725.0,3.7138,1.6717,Yaounde,1950,3,6,0,Spring
1950-03-07,24.632,92.776,720.83,3.6925,1.9269,Yaounde,1950,3,7,1,Spring
1950-03-08,25.99,88.779,854.17,4.3755,1.7689,Yaounde,1950,3,8,2,Spring
1950-03-09,26.49,88.779,850.0,4.3541,1.7229,Yaounde,1950,3,9,3,Spring
1950-03-10,25.239,90.257,616.67,3.1589,2.1674,Yaounde,1950,3,10,4,Spring
1950-03-11,26.41,88.779,825.0,4.2261,1.4592,Yaounde,1950,3,11,5,Spring
1950-03-12,25.419,89.043,579.17,2.9668,0.76083,Yaounde,1950,3,12,6,Spring
1950-03-13,25.23,90.946,570.83,2.9241,0.9619,Yaounde,1950,3,13,0,Spring
1950-03-14,25.685,88.779,758.33,3.8846,0.8994,Yaounde,1950,3,14,1,Spring
1950-03-15,24.719,92.039,637.5,3.2656,1.2573,Yaounde,1950,3,15,2,Spring
1950-03-16,24.701,92.419,695.83,3.5644,2.0728,Yaounde,1950,3,16,3,Spring
1950-03-17,24.271,93.622,683.33,3.5004,1.9384,Yaounde,1950,3,17,4,Spring
1950-03-18,23.11,94.97,595.83,3.0522,1.783,Yaounde,1950,3,18,5,Spring
1950-03-19,23.599,93.569,654.17,3.351,1.2682,Yaounde,1950,3,19,6,Spring
1950-03-20,23.175,94.262,687.5,3.5217,1.6617,Yaounde,1950,3,20,0,Spring
1950-03-21,23.119,95.068,583.33,2.9881,1.8495,Yaounde,1950,3,21,1,Spring
1950-03-22,23.652,92.711,745.83,3.8206,1.9401,Yaounde,1950,3,22,2,Spring
1950-03-23,24.095,92.449,708.33,3.6285,1.9975,Yaounde,1950,3,23,3,Spring
1950-03-24,24.867,90.638,733.33,3.7565,1.1004,Yaounde,1950,3,24,4,Spring
1950-03-25,24.27,93.922,704.17,3.6071,1.8508,Yaounde,1950,3,25,5,Spring
1950-03-26,23.485,94.84,620.83,3.1802,1.2384,Yaounde,1950,3,26,6,Spring
1950-03-27,24.79,91.059,741.67,3.7992,0.97646,Yaounde,1950,3,27,0,Spring
1950-03-28,25.9,88.779,904.17,4.6316,1.1447,Yaounde,1950,3,28,1,Spring
1950-03-29,25.061,91.799,733.33,3.7565,1.5962,Yaounde,1950,3,29,2,Spring
1950-03-30,25.168,92.399,766.67,3.9273,1.6712,Yaounde,1950,3,30,3,Spring
1950-03-31,25.105,93.14,733.33,3.7565,1.8438,Yaounde,1950,3,31,4,Spring
1950-04-01,24.289,94.335,716.67,3.6711,1.6673,Yaounde,1950,4,1,5,Spring
1950-04-02,23.029,95.858,541.67,2.7747,2.0023,Yaounde,1950,4,2,6,Spring
1950-04-03,23.115,95.347,675.0,3.4577,2.2468,Yaounde,1950,4,3,0,Spring
1950-04-04,23.264,94.136,712.5,3.6498,2.2292,Yaounde,1950,4,4,1,Spring
1950-04-05,23.984,92.668,725.0,3.7138,2.1457,Yaounde,1950,4,5,2,Spring
1950-04-06,23.736,94.365,720.83,3.6925,1.9243,Yaounde,1950,4,6,3,Spring
1950-04-07,25.191,91.497,804.17,4.1194,0.85731,Yaounde,1950,4,7,4,Spring
1950-04-08,24.709,93.061,729.17,3.7352,1.899,Yaounde,1950,4,8,5,Spring
1950-04-09,24.747,92.682,666.67,3.415,1.3701,Yaounde,1950,4,9,6,Spring
1950-04-10,24.157,93.892,641.67,3.287,2.617,Yaounde,1950,4,10,0,Spring
1950-04-11,24.527,92.845,779.17,3.9913,2.3382,Yaounde,1950,4,11,1,Spring
1950-04-12,24.162,92.44,533.33,2.732,1.1823,Yaounde,1950,4,12,2,Spring
1950-04-13,25.365,89.661,766.67,3.9273,0.51846,Yaounde,1950,4,13,3,Spring
1950-04-14,25.236,90.512,766.67,3.9273,1.5935,Yaounde,1950,4,14,4,Spring
1950-04-15,24.37,93.019,691.67,3.5431,2.2046,Yaounde,1950,4,15,5,Spring
1950-04-16,25.625,88.779,829.17,4.2474,1.4862,Yaounde,1950,4,16,6,Spring
1950-04-17,26.017,88.779,845.83,4.3328,1.9748,Yaounde,1950,4,17,0,Spring
1950-04-18,25.218,92.001,750.0,3.8419,2.4214,Yaounde,1950,4,18,1,Spring
1950-04-19,24.881,92.476,762.5,3.9059,1.9418,Yaounde,1950,4,19,2,Spring
1950-04-20,24.825,92.797,662.5,3.3937,1.7445,Yaounde,1950,4,20,3,Spring
1950-04-21,25.148,92.285,766.67,3.9273,1.8602,Yaounde,1950,4,21,4,Spring
1950-04-22,24.629,93.852,658.33,3.3723,2.336,Yaounde,1950,4,22,5,Spring
1950-04-23,24.551,93.425,625.0,3.2016,2.3404,Yaounde,1950,4,23,6,Spring
1950-04-24,25.312,91.842,787.5,4.034,1.8933,Yaounde,1950,4,24,0,Spring
1950-04-25,24.71,93.855,679.17,3.4791,1.9914,Yaounde,1950,4,25,1,Spring
1950-04-26,22.959,95.713,579.17,2.9668,1.5247,Yaounde,1950,4,26,2,Spring
1950-04-27,24.473,93.452,745.83,3.8206,1.7045,Yaounde,1950,4,27,3,Spring
1950-04-28,24.496,93.709,733.33,3.7565,1.8396,Yaounde,1950,4,28,4,Spring
1950-04-29,24.32,93.336,650.0,3.3296,1.7896,Yaounde,1950,4,29,5,Spring
1950-04-30,24.967,92.098,741.67,3.7992,1.6204,Yaounde,1950,4,30,6,Spring
1950-05-01,24.1,93.88,637.5,3.2656,2.3363,Yaounde,1950,5,1,0,Spring
1950-05-02,24.078,93.577,679.17,3.4791,2.1649,Yaounde,1950,5,2,1,Spring
1950-05-03,24.256,94.006,670.83,3.4364,1.8844,Yaounde,1950,5,3,2,Spring
1950-05-04,24.377,93.545,700.0,3.5858,0.9969,Yaounde,1950,5,4,3,Spring
1950-05-05,24.959,92.858,812.5,4.1621,1.6533,Yaounde,1950,5,5,4,Spring
1950-05-06,23.621,95.659,629.17,3.2229,1.6265,Yaounde,1950,5,6,5,Spring
1950-05-07,24.343,93.208,791.67,4.0553,1.7989,Yaounde,1950,5,7,6,Spring
1950-05-08,24.508,93.231,775.0,3.97,1.3925,Yaounde,1950,5,8,0,Spring
1950-05-09,25.651,88.946,804.17,4.1194,0.46132,Yaounde,1950,5,9,1,Spring
1950-05-10,26.066,88.787,758.33,3.8846,1.4845,Yaounde,1950,5,10,2,Spring
1950-05-11,25.26,92.956,720.83,3.6925,2.0064,Yaounde,1950,5,11,3,Spring
1950-05-12,24.47,93.548,708.33,3.6285,2.2634,Yaounde,1950,5,12,4,Spring
1950-05-13,24.914,92.655,708.33,3.6285,1.9543,Yaounde,1950,5,13,5,Spring
1950-05-14,24.921,92.705,708.33,3.6285,1.4561,Yaounde,1950,5,14,6,Spring
1950-05-15,23.997,95.097,620.83,3.1802,1.5614,Yaounde,1950,5,15,0,Spring
1950-05-16,25.138,91.502,737.5,3.7779,1.3643,Yaounde,1950,5,16,1,Spring
1950-05-17,24.518,94.203,666.67,3.415,2.4037,Yaounde,1950,5,17,2,Spring
1950-05-18,23.611,94.572,641.67,3.287,2.3531,Yaounde,1950,5,18,3,Spring
1950-05-19,23.631,94.547,608.33,3.1162,2.0601,Yaounde,1950,5,19,4,Spring
1950-05-20,23.567,94.33,675.0,3.4577,1.7088,Yaounde,1950,5,20,5,Spring
1950-05-21,23.207,95.318,616.67,3.1589,1.3747,Yaounde,1950,5,21,6,Spring
1950-05-22,23.192,95.164,670.83,3.4364,1.2955,Yaounde,1950,5,22,0,Spring
1950-05-23,22.992,95.355,616.67,3.1589,1.5381,Yaounde,1950,5,23,1,Spring
1950-05-24,23.083,95.192,575.0,2.9455,1.6535,Yaounde,1950,5,24,2,Spring
1950-05-25,24.268,90.362,704.17,3.6071,1.6033,Yaounde,1950,5,25,3,Spring
1950-05-26,24.597,89.356,691.67,3.5431,1.4428,Yaounde,1950,5,26,4,Spring
1950-05-27,24.859,88.779,808.33,4.1407,1.3551,Yaounde,1950,5,27,5,Spring
1950-05-28,24.763,88.877,795.83,4.0767,1.8449,Yaounde,1950,5,28,6,Spring
1950-05-29,25.275,88.779,775.0,3.97,1.6232,Yaounde,1950,5,29,0,Spring
1950-05-30,24.906,90.058,750.0,3.8419,2.2796,Yaounde,1950,5,30,1,Spring
1950-05-31,25.121,90.881,795.83,4.0767,2.1663,Yaounde,1950,5,31,2,Spring
1950-06-01,23.976,94.003,575.0,2.9455,2.8084,Yaounde,1950,6,1,3,Summer
1950-06-02,23.458,94.677,587.5,3.0095,2.3711,Yaounde,1950,6,2,4,Summer
1950-06-03,21.479,97.552,251.68,1.2892,1.2795,Yaounde,1950,6,3,5,Summer
1950-06-04,22.997,93.385,725.0,3.7138,1.3233,Yaounde,1950,6,4,6,Summer
1950-06-05,23.809,93.29,695.83,3.5644,1.1196,Yaounde,1950,6,5,0,Summer
1950-06-06,23.82,94.137,608.33,3.1162,2.0593,Yaounde,1950,6,6,1,Summer
1950-06-07,23.847,93.762,583.33,2.9881,1.7765,Yaounde,1950,6,7,2,Summer
1950-06-08,24.421,91.957,683.33,3.5004,1.2919,Yaounde,1950,6,8,3,Summer
1950-06-09,23.665,94.343,695.83,3.5644,2.2312,Yaounde,1950,6,9,4,Summer
1950-06-10,22.888,95.178,393.34,2.0149,2.218,Yaounde,1950,6,10,5,Summer
1950-06-11,23.321,94.333,650.0,3.3296,2.4914,Yaounde,1950,6,11,6,Summer
1950-06-12,22.488,95.19,587.5,3.0095,2.516,Yaounde,1950,6,12,0,Summer
1950-06-13,22.564,94.927,608.33,3.1162,2.541,Yaounde,1950,6,13,1,Summer
1950-06-14,22.132,95.518,550.0,2.8174,2.0257,Yaounde,1950,6,14,2,Summer
1950-06-15,22.59,95.277,612.5,3.1375,1.702,Yaounde,1950,6,15,3,Summer
1950-06-16,23.056,94.607,687.5,3.5217,2.0978,Yaounde,1950,6,16,4,Summer
1950-06-17,22.889,94.874,604.17,3.0949,2.3557,Yaounde,1950,6,17,5,Summer
1950-06-18,23.136,94.16,587.5,3.0095,2.2309,Yaounde,1950,6,18,6,Summer
1950-06-19,22.698,94.911,583.33,2.9881,1.978,Yaounde,1950,6,19,0,Summer
1950-06-20,23.124,93.657,637.5,3.2656,1.9343,Yaounde,1950,6,20,1,Summer
1950-06-21,23.567,92.376,629.17,3.2229,2.3279,Yaounde,1950,6,21,2,Summer
1950-06-22,22.957,93.351,608.33,3.1162,2.6909,Yaounde,1950,6,22,3,Summer
1950-06-23,23.242,92.008,570.83,2.9241,2.0474,Yaounde,1950,6,23,4,Summer
1950-06-24,23.657,91.707,654.17,3.351,2.2391,Yaounde,1950,6,24,5,Summer
1950-06-25,24.038,91.244,704.17,3.6071,2.1537,Yaounde,1950,6,25,6,Summer
1950-06-26,23.457,93.169,645.83,3.3083,2.7871,Yaounde,1950,6,26,0,Summer
1950-06-27,23.296,92.848,645.83,3.3083,2.2253,Yaounde,1950,6,27,1,Summer
1950-06-28,23.534,92.419,633.33,3.2443,2.3098,Yaounde,1950,6,28,2,Summer
1950-06-29,23.747,90.672,725.0,3.7138,2.4482,Yaounde,1950,6,29,3,Summer
1950-06-30,23.135,92.438,633.33,3.2443,2.6996,Yaounde,1950,6,30,4,Summer
1950-07-01,22.593,91.877,704.17,3.6071,2.958,Yaounde,1950,7,1,5,Summer
1950-07-02,22.325,90.873,612.5,3.1375,1.8878,Yaounde,1950,7,2,6,Summer
1950-07-03,22.451,89.998,754.17,3.8632,2.7452,Yaounde,1950,7,3,0,Summer
1950-07-04,21.281,92.214,508.33,2.604,3.0269,Yaounde,1950,7,4,1,Summer
1950-07-05,22.252,91.837,675.0,3.4577,2.7895,Yaounde,1950,7,5,2,Summer
1950-07-06,22.015,94.187,554.17,2.8387,2.6611,Yaounde,1950,7,6,3,Summer
1950-07-07,22.32,93.197,575.0,2.9455,2.6865,Yaounde,1950,7,7,4,Summer
1950-07-08,23.026,90.615,675.0,3.4577,2.6583,Yaounde,1950,7,8,5,Summer
1950-07-09,22.706,91.37,704.17,3.6071,2.8904,Yaounde,1950,7,9,6,Summer
1950-07-10,21.7,92.879,604.17,3.0949,2.9513,Yaounde,1950,7,10,0,Summer
1950-07-11,22.211,90.135,720.83,3.6925,2.8356,Yaounde,1950,7,11,1,Summer
1950-07-12,21.353,88.886,633.33,3.2443,2.766,Yaounde,1950,7,12,2,Summer
1950-07-13,21.278,88.779,745.83,3.8206,1.2804,Yaounde,1950,7,13,3,Summer
1950-07-14,21.626,88.779,658.33,3.3723,2.2655,Yaounde,1950,7,14,4,Summer
1950-07-15,21.772,90.888,658.33,3.3723,2.7274,Yaounde,1950,7,15,5,Summer
1950-07-16,22.033,90.729,687.5,3.5217,2.8518,Yaounde,1950,7,16,6,Summer
1950-07-17,22.291,89.359,745.83,3.8206,2.5602,Yaounde,1950,7,17,0,Summer
1950-07-18,22.026,91.671,600.0,3.0735,2.6229,Yaounde,1950,7,18,1,Summer
1950-07-19,21.476,92.865,525.0,2.6893,2.6231,Yaounde,1950,7,19,2,Summer
1950-07-20,22.342,90.288,650.0,3.3296,2.6932,Yaounde,1950,7,20,3,Summer
1950-07-21,21.492,92.277,587.5,3.0095,3.0219,Yaounde,1950,7,21,4,Summer
1950-07-22,22.221,91.323,654.17,3.351,3.0753,Yaounde,1950,7,22,5,Summer
1950-07-23,21.959,93.434,625.0,3.2016,2.7042,Yaounde,1950,7,23,6,Summer
1950-07-24,22.81,91.958,645.83,3.3083,2.5342,Yaounde,1950,7,24,0,Summer
1950-07-25,21.806,93.369,525.0,2.6893,3.0488,Yaounde,1950,7,25,1,Summer
1950-07-26,22.629,88.887,762.5,3.9059,2.3338,Yaounde,1950,7,26,2,Summer
1950-07-27,21.92,91.909,604.17,3.0949,3.0098,Yaounde,1950,7,27,3,Summer
1950-07-28,20.814,94.49,329.01,1.6854,2.6264,Yaounde,1950,7,28,4,Summer
1950-07-29,21.576,91.265,450.0,2.3051,2.5667,Yaounde,1950,7,29,5,Summer
1950-07-30,22.174,89.209,712.5,3.6498,2.6508,Yaounde,1950,7,30,6,Summer
1950-07-31,21.383,92.585,508.33,2.604,3.0239,Yaounde,1950,7,31,0,Summer
1950-08-01,22.799,91.258,679.17,3.4791,2.162,Yaounde,1950,8,1,1,Summer
1950-08-02,22.205,94.116,550.0,2.8174,2.5816,Yaounde,1950,8,2,2,Summer
1950-08-03,21.82,94.789,483.33,2.4759,2.5325,Yaounde,1950,8,3,3,Summer
1950-08-04,21.828,92.643,487.5,2.4972,2.5509,Yaounde,1950,8,4,4,Summer
1950-08-05,23.012,88.779,679.17,3.4791,2.3212,Yaounde,1950,8,5,5,Summer
1950-08-06,22.791,89.762,625.0,3.2016,2.3075,Yaounde,1950,8,6,6,Summer
1950-08-07,22.765,91.395,670.83,3.4364,2.5665,Yaounde,1950,8,7,0,Summer
1950-08-08,22.117,91.954,608.33,3.1162,2.9417,Yaounde,1950,8,8,1,Summer
1950-08-09,22.663,88.779,729.17,3.7352,2.1557,Yaounde,1950,8,9,2,Summer
1950-08-10,21.706,88.779,466.67,2.3905,2.5729,Yaounde,1950,8,10,3,Summer
1950-08-11,21.379,91.871,525.0,2.6893,3.0849,Yaounde,1950,8,11,4,Summer
1950-08-12,21.719,92.3,612.5,3.1375,3.1218,Yaounde,1950,8,12,5,Summer
1950-08-13,22.34,91.484,641.67,3.287,2.8446,Yaounde,1950,8,13,6,Summer
1950-08-14,23.014,90.344,675.0,3.4577,2.3132,Yaounde,1950,8,14,0,Summer
1950-08-15,22.749,92.056,683.33,3.5004,2.5196,Yaounde,1950,8,15,1,Summer
1950-08-16,21.813,94.534,550.0,2.8174,2.6571,Yaounde,1950,8,16,2,Summer
1950-08-17,21.74,93.23,420.83,2.1557,2.0535,Yaounde,1950,8,17,3,Summer
1950-08-18,21.791,94.239,562.5,2.8814,2.9211,Yaounde,1950,8,18,4,Summer
1950-08-19,20.668,95.798,385.29,1.9737,2.7455,Yaounde,1950,8,19,5,Summer
1950-08-20,19.586,97.903,179.42,0.91909,2.4756,Yaounde,1950,8,20,6,Summer
1950-08-21,20.051,96.341,214.14,1.0969,2.1772,Yaounde,1950,8,21,0,Summer
1950-08-22,21.252,93.959,342.59,1.7549,1.8882,Yaounde,1950,8,22,1,Summer
1950-08-23,22.475,92.619,716.67,3.6711,1.9616,Yaounde,1950,8,23,2,Summer
1950-08-24,21.245,96.312,537.5,2.7534,1.7164,Yaounde,1950,8,24,3,Summer
1950-08-25,21.053,95.746,516.67,2.6466,2.0987,Yaounde,1950,8,25,4,Summer
1950-08-26,21.228,93.901,383.69,1.9655,1.6404,Yaounde,1950,8,26,5,Summer
1950-08-27,20.211,92.962,378.0,1.9363,1.5645,Yaounde,1950,8,27,6,Summer
1950-08-28,20.782,92.458,620.83,3.1802,2.1857,Yaounde,1950,8,28,0,Summer
1950-08-29,20.085,95.221,224.5,1.15,2.4599,Yaounde,1950,8,29,1,Summer
1950-08-30,22.741,90.14,787.5,4.034,2.4344,Yaounde,1950,8,30,2,Summer
1950-08-31,22.932,90.808,800.0,4.098,2.2874,Yaounde,1950,8,31,3,Summer
1950-09-01,22.485,91.569,716.67,3.6711,2.4548,Yaounde,1950,9,1,4,Fall
1950-09-02,22.658,91.514,750.0,3.8419,2.3548,Yaounde,1950,9,2,5,Fall
1950-09-03,22.042,94.113,595.83,3.0522,2.144,Yaounde,1950,9,3,6,Fall
1950-09-04,21.845,93.476,595.83,3.0522,2.7011,Yaounde,1950,9,4,0,Fall
1950-09-05,22.091,92.969,683.33,3.5004,2.1697,Yaounde,1950,9,5,1,Fall
1950-09-06,21.871,94.008,570.83,2.9241,1.5989,Yaounde,1950,9,6,2,Fall
1950-09-07,22.416,93.762,629.17,3.2229,1.8501,Yaounde,1950,9,7,3,Fall
1950-09-08,22.314,94.368,608.33,3.1162,1.9831,Yaounde,1950,9,8,4,Fall
1950-09-09,21.875,95.176,633.33,3.2443,2.0746,Yaounde,1950,9,9,5,Fall
1950-09-10,22.283,94.576,575.0,2.9455,1.927,Yaounde,1950,9,10,6,Fall
1950-09-11,22.357,94.204,637.5,3.2656,2.2711,Yaounde,1950,9,11,0,Fall
1950-09-12,22.651,93.252,670.83,3.4364,2.2676,Yaounde,1950,9,12,1,Fall
1950-09-13,22.377,93.946,637.5,3.2656,2.3075,Yaounde,1950,9,13,2,Fall
1950-09-14,23.124,92.831,662.5,3.3937,1.9824,Yaounde,1950,9,14,3,Fall
1950-09-15,21.649,96.313,475.0,2.4332,2.0427,Yaounde,1950,9,15,4,Fall
1950-09-16,22.424,94.822,637.5,3.2656,2.2482,Yaounde,1950,9,16,5,Fall
1950-09-17,21.657,95.606,500.0,2.5613,1.9225,Yaounde,1950,9,17,6,Fall
1950-09-18,21.589,95.991,554.17,2.8387,2.2628,Yaounde,1950,9,18,0,Fall
1950-09-19,22.423,94.766,654.17,3.351,2.1957,Yaounde,1950,9,19,1,Fall
1950-09-20,21.208,97.035,504.17,2.5826,2.2885,Yaounde,1950,9,20,2,Fall
1950-09-21,21.873,95.936,554.17,2.8387,1.8041,Yaounde,1950,9,21,3,Fall
1950-09-22,22.68,95.111,637.5,3.2656,2.0973,Yaounde,1950,9,22,4,Fall
1950-09-23,22.368,95.605,575.0,2.9455,1.8772,Yaounde,1950,9,23,5,Fall
1950-09-24,23.087,94.262,725.0,3.7138,1.8385,Yaounde,1950,9,24,6,Fall
1950-09-25,21.412,96.291,399.52,2.0466,1.9803,Yaounde,1950,9,25,0,Fall
1950-09-26,22.0,94.923,650.0,3.3296,1.7534,Yaounde,1950,9,26,1,Fall
1950-09-27,23.063,92.542,766.67,3.9273,1.3281,Yaounde,1950,9,27,2,Fall
1950-09-28,22.588,94.517,670.83,3.4364,1.9688,Yaounde,1950,9,28,3,Fall
1950-09-29,22.477,94.015,687.5,3.5217,2.2,Yaounde,1950,9,29,4,Fall
1950-09-30,22.462,94.583,704.17,3.6071,2.1142,Yaounde,1950,9,30,5,Fall
1950-10-01,22.985,94.327,720.83,3.6925,1.8922,Yaounde,1950,10,1,6,Fall
1950-10-02,23.023,94.018,716.67,3.6711,2.2847,Yaounde,1950,10,2,0,Fall
1950-10-03,22.136,95.113,575.0,2.9455,2.0611,Yaounde,1950,10,3,1,Fall
1950-10-04,22.567,94.722,716.67,3.6711,2.0438,Yaounde,1950,10,4,2,Fall
1950-10-05,22.471,94.583,662.5,3.3937,2.0563,Yaounde,1950,10,5,3,Fall
1950-10-06,22.887,94.625,683.33,3.5004,1.8355,Yaounde,1950,10,6,4,Fall
1950-10-07,22.302,95.063,629.17,3.2229,2.0097,Yaounde,1950,10,7,5,Fall
1950-10-08,22.784,94.772,675.0,3.4577,1.8458,Yaounde,1950,10,8,6,Fall
1950-10-09,22.852,94.503,670.83,3.4364,1.4109,Yaounde,1950,10,9,0,Fall
1950-10-10,22.874,94.957,637.5,3.2656,1.698,Yaounde,1950,10,10,1,Fall
1950-10-11,22.9,94.959,595.83,3.0522,1.8783,Yaounde,1950,10,11,2,Fall
1950-10-12,22.269,95.355,616.67,3.1589,2.1481,Yaounde,1950,10,12,3,Fall
1950-10-13,22.593,94.048,737.5,3.7779,2.2357,Yaounde,1950,10,13,4,Fall
1950-10-14,22.87,94.0,762.5,3.9059,1.9396,Yaounde,1950,10,14,5,Fall
1950-10-15,22.313,95.041,612.5,3.1375,1.6166,Yaounde,1950,10,15,6,Fall
1950-10-16,22.68,94.938,720.83,3.6925,1.5782,Yaounde,1950,10,16,0,Fall
1950-10-17,23.02,94.304,708.33,3.6285,1.8841,Yaounde,1950,10,17,1,Fall
1950-10-18,23.128,94.014,712.5,3.6498,1.993,Yaounde,1950,10,18,2,Fall
